listing_id,y_fused,y_clean,y_review
723404316908135712,4,4,0.0
723456435927632001,31,31,0.0
723486009288550240,0,0,0.0
723822033416473918,15,15,0.0
723861207309008728,54,48,54.0
723878111397724292,16,16,0.0
723956849520711622,0,0,0.0
724060000897905217,0,0,0.0
724070975038470447,0,0,0.0
724164762115465599,28,28,0.0
724176268503296364,3,3,0.0
724176305399511436,3,3,0.0
724202635057398472,0,0,0.0
724285069714184078,40,40,0.0
727457092217293467,23,23,0.0
725475024332992063,0,0,0.0
725482656106188093,1,1,0.0
725541783998653181,0,0,0.0
725792455364919003,88,88,0.0
725832343729707990,1,1,0.0
725922310297628286,22,22,0.0
725966967587357427,24,24,6.0
725981859408433983,0,0,0.0
725986142193287056,3,3,0.0
726018745632954909,3,3,0.0
726026082789429635,0,0,0.0
727523095270280757,0,0,0.0
727563616843537662,23,23,0.0
727563795390098633,23,23,0.0
727563987822777761,23,23,0.0
727602214221214247,76,76,0.0
727635111550428709,18,18,6.0
727734064500278359,3,3,0.0
727832613571928027,0,0,0.0
728018438985216562,0,0,0.0
726038186245781989,0,0,0.0
726051328615599170,8,8,0.0
726057650522445330,5,5,0.0
726064730287611587,42,42,0.0
726065035073784943,42,42,0.0
726070710428229569,25,25,0.0
726073675795134815,33,33,0.0
726074123553985535,33,33,0.0
726077999015035223,19,19,0.0
728085702664098904,0,0,0.0
728158846144114927,16,16,0.0
728160311581420967,0,0,0.0
728193530651281929,64,64,6.0
728283927534298491,70,70,0.0
728324579254521292,83,83,0.0
728437383984175252,0,0,0.0
726080284648377138,35,35,0.0
726080714216367305,34,34,0.0
726104953235131559,0,0,0.0
726112702825047806,0,0,0.0
726119851349364741,21,21,0.0
726146340579191842,62,62,6.0
726181783738779481,0,0,0.0
726205107648048166,5,5,0.0
726250246680613085,0,0,0.0
726270179572264432,0,0,0.0
726343081986971114,0,0,0.0
728795847476708926,0,0,0.0
728805194458923176,0,0,0.0
728840714573744915,0,0,0.0
728898265855426177,59,59,6.0
728959740839453264,0,0,0.0
728974638707556180,59,59,6.0
726344889201919789,0,0,0.0
726469632450695613,0,0,0.0
726505320137651736,0,0,0.0
726579130880945632,73,73,0.0
726616333794995114,15,15,0.0
726626309889942397,0,0,0.0
726667728496451227,0,0,0.0
726676303768676616,15,15,0.0
726679319187119772,0,0,0.0
726691054073114790,0,0,0.0
729009942205510892,22,22,6.0
729089788337206524,0,0,0.0
729093021465019177,15,15,0.0
729096618222905266,2,2,0.0
726871477775738378,0,0,0.0
726911215820092470,61,61,0.0
726980039255912904,0,0,0.0
726998314453788976,46,46,0.0
727002652481662101,2,2,0.0
727094584087324095,0,0,0.0
727094751882208933,29,29,0.0
727123144552420511,15,15,0.0
727123368219304219,16,16,0.0
727150428342281974,0,0,0.0
727150473699235484,0,0,0.0
727195003556962655,0,0,0.0
727195064267167304,0,0,0.0
729125823009270662,0,0,0.0
729550251183704069,0,0,0.0
729559350454124966,54,54,30.0
729567707956628031,6,6,0.0
729721629145505897,0,0,0.0
729745044802488456,89,89,0.0
729790014222031318,19,19,0.0
729814772008750766,60,60,6.0
729840512390164566,0,0,0.0
729851909412860042,74,74,0.0
729858068636511175,6,6,0.0
729882104428326289,9,9,0.0
727312631524178549,0,0,0.0
727329511774515361,6,6,0.0
727393508691090676,0,0,0.0
727393620129250709,1,1,0.0
727394016312534644,26,26,0.0
727439577532735416,0,0,0.0
733643513468176349,69,69,12.0
733771384971943418,49,49,6.0
734088502582394286,47,47,0.0
734137973420177752,16,16,0.0
729901170307417800,16,16,0.0
729947657876634696,74,74,6.0
730146657324424694,0,0,0.0
730151695984674528,63,63,0.0
730320770789117629,3,3,0.0
730322098122161810,0,0,0.0
730384944915172215,0,0,0.0
730397424509623614,2,2,0.0
730415774017651195,0,0,0.0
730539617976108809,3,3,0.0
730574439705544433,0,0,0.0
730620209721699066,4,4,0.0
730631370609562184,2,2,0.0
730678343765499183,15,15,0.0
734146997394470152,0,0,0.0
734154018348711412,0,0,0.0
734163041073833570,0,0,0.0
734167560905310417,0,0,0.0
734217966968048115,50,50,24.0
734218369429025853,0,0,0.0
734234083570975359,42,11,42.0
734241935990286841,46,46,0.0
734299289826981049,0,0,0.0
734505370282762658,0,0,0.0
734508389359559075,60,60,0.0
730806224413736320,7,7,0.0
730986962526556970,0,0,0.0
731118021978772833,0,0,0.0
731150942469383801,0,0,0.0
731214915263523282,60,60,0.0
734621192621009382,0,0,0.0
734632429122941216,4,4,0.0
734670689144946957,46,46,0.0
734738222848364398,89,54,89.0
734739290205367737,5,5,0.0
734810929658737801,3,3,0.0
734859054165409036,34,34,12.0
734893246657262207,0,0,0.0
735286735702558767,84,84,6.0
735423541309079837,34,34,0.0
735450962225985884,0,0,0.0
731237194552561506,0,0,0.0
731279097670482626,0,0,0.0
731342456361090851,43,43,12.0
731363063067597348,0,0,0.0
731375908393497665,76,76,0.0
731712826444841903,44,44,6.0
731729526869469898,89,89,0.0
735531096154997193,28,28,0.0
735551051888273909,0,0,0.0
735612595906525217,0,0,0.0
735631763810679610,0,0,0.0
735638043453159182,1,1,0.0
735740047616638963,33,33,12.0
736067616889139930,5,5,0.0
736084795061799206,6,6,0.0
736086215467906691,5,5,0.0
736089644757189679,5,5,0.0
731784525862689115,0,0,0.0
731820184781162841,0,0,0.0
731852946981388150,0,0,0.0
731903556064617611,0,0,0.0
731940007156884626,46,46,0.0
732015468917137084,0,0,0.0
736091766551385632,5,5,0.0
736114514393186916,5,5,0.0
736131273924020245,0,0,0.0
736133252972764787,77,77,6.0
736139385311072356,46,46,6.0
736139658330793719,44,44,12.0
736143192475629940,0,0,0.0
736148738990041271,59,59,6.0
736205539767283775,3,3,0.0
736216304989788040,0,0,0.0
736216685759993219,20,20,0.0
732081188915968486,0,0,0.0
732109804589016317,17,17,0.0
732407002362979676,0,0,0.0
732412230246403599,3,3,0.0
732423590558525981,0,0,0.0
732499499283055968,5,5,0.0
732530709907169836,4,4,0.0
732575553845138314,44,44,0.0
732614965082790744,0,0,0.0
736306604387468764,0,0,0.0
736313238393733602,5,5,0.0
736314687379311885,0,0,0.0
736330645469694030,41,41,0.0
736427204561194184,20,20,6.0
736446347557912709,46,46,0.0
736462450819335206,14,14,0.0
736479219797807190,0,0,0.0
736504705754087918,0,0,0.0
736678331800252109,0,0,0.0
736732701163914761,0,0,0.0
736764801777007539,14,14,0.0
736883715878353399,21,21,0.0
733181162645786973,0,0,0.0
733203158811776159,42,42,0.0
733219724258180821,18,18,0.0
733357289463416967,0,0,0.0
736935741903228510,89,89,0.0
736935903731706713,16,16,0.0
736937979271475200,0,0,0.0
736963295195292153,82,82,0.0
736965655445471779,0,0,0.0
736969316422484928,0,0,0.0
736985875740793560,43,43,0.0
736985964339692199,0,0,0.0
737015982193204327,0,0,0.0
737130536861792516,0,0,0.0
733422980036577408,77,77,30.0
738594574645655257,30,10,30.0
738962214400586787,0,0,0.0
737188583474491405,0,0,0.0
737192413216531395,0,0,0.0
737373064682765825,89,89,0.0
737535736317180074,62,62,0.0
737536232375970112,77,77,0.0
737536455895522482,0,0,0.0
737539992975231292,70,70,0.0
737567109090743244,48,48,0.0
737616938369086269,25,25,0.0
737647813122514311,0,0,0.0
739079925701678408,0,0,0.0
739088395802167731,65,65,0.0
739112539830946258,68,68,0.0
739142028805777143,0,0,0.0
739232719991932583,2,2,0.0
739314926079159676,0,0,0.0
739315499050884201,89,89,0.0
739333866230665371,89,89,0.0
739353430791373395,0,0,0.0
739670023874151238,0,0,0.0
739758265100844130,34,34,0.0
739776411733999088,89,89,0.0
739825179394275875,38,38,6.0
739834417351177521,0,0,0.0
737718519546722846,1,1,0.0
737853468116887919,0,0,0.0
737877918821333784,89,89,0.0
737901465279162872,5,5,0.0
738237759321392625,1,1,0.0
738550730671307518,0,0,0.0
743144725581158434,89,89,0.0
743331614628195915,15,15,0.0
743405374131206258,3,3,0.0
743407453043625683,7,7,0.0
739895361417621462,45,45,0.0
739933686932667572,89,89,0.0
740118115021378182,6,0,6.0
740362442397130150,89,89,0.0
740405625762067517,0,0,0.0
740414959590827579,61,61,0.0
740430164115683052,35,35,0.0
740441221336131136,0,0,0.0
740446516694389016,58,58,0.0
740482688468999472,58,58,0.0
743425672330246893,0,0,0.0
743430766348459803,0,0,0.0
743505416321115919,20,20,0.0
743552965365692523,15,15,0.0
743780945335493322,1,1,0.0
744111974490993924,0,0,0.0
744215016935384966,30,30,0.0
744218587357229783,0,0,0.0
744233285959436628,73,73,6.0
744254980057484501,0,0,0.0
744262493550796218,74,74,0.0
740514885087653391,40,40,0.0
740581159062231033,1,1,0.0
740606284690310306,36,36,0.0
740625691287985590,0,0,0.0
740630623928708556,0,0,0.0
740654894919684749,0,0,0.0
744278325880141330,17,17,0.0
744307258225953765,42,24,42.0
744362529094004795,34,34,18.0
744438625858948102,0,0,0.0
744448865715734756,0,0,0.0
744465062382807711,0,0,0.0
744609376065942009,77,77,0.0
744733352328495344,0,0,0.0
744769066606044377,0,0,0.0
744770140662278278,0,0,0.0
744770488761726081,45,45,0.0
744796548590277337,57,57,6.0
740687202260272197,0,0,0.0
740725192615343242,42,42,6.0
740743485713081436,46,46,30.0
741178664950324853,48,34,48.0
741203384678717076,30,30,0.0
741210249954979590,45,45,0.0
741224200594669992,36,36,0.0
741232873957537709,3,3,0.0
741243111598984805,30,30,0.0
741258879565847173,3,3,0.0
744829750133256721,0,0,0.0
744865550787331092,0,0,0.0
744906774156280600,61,61,0.0
744908934921683014,84,84,0.0
744932142269775261,0,0,0.0
744935000442450119,10,10,0.0
744967881670813329,0,0,0.0
744968466697393503,0,0,0.0
745051425164634863,63,63,0.0
745125174000038311,0,0,0.0
745301417141530676,0,0,0.0
745555272015423459,48,10,48.0
745627039931945103,40,40,0.0
741259529129879788,32,32,0.0
741287817783270966,89,89,0.0
741304412879165092,0,0,0.0
741304743431862990,89,89,0.0
741318611492586622,0,0,0.0
741353835748593564,0,0,0.0
741407967250747313,0,0,0.0
741416829933711693,46,46,0.0
745632549952601244,0,0,0.0
745640311964628437,68,68,6.0
745647050744624708,0,0,0.0
745650392862550785,0,0,0.0
745688948281946847,43,43,0.0
745717159444274973,0,0,0.0
745751296696283337,25,25,18.0
745755112076050280,15,15,6.0
745780827160085096,5,5,0.0
745881711855691249,89,89,0.0
741485191372649724,0,0,0.0
741531697395335107,24,10,24.0
741630536336437867,21,21,0.0
741730313598556488,6,6,6.0
741855432786425988,57,57,0.0
741856106447591515,75,75,0.0
741867669405328335,60,60,0.0
741904760414691668,0,0,0.0
746104322016171774,88,88,0.0
746116888957090177,0,0,0.0
746284414276369998,89,89,0.0
746307265463174267,35,35,0.0
746314309007431370,6,6,0.0
746337234409907428,0,0,0.0
746356369135138280,0,0,0.0
746373585663654569,0,0,0.0
746385312890588448,0,0,0.0
746448940630442819,0,0,0.0
741951889226170199,69,69,6.0
741962066446182403,60,60,0.0
741962324502200158,74,74,0.0
741971895925871723,78,78,6.0
742105070935395430,0,0,0.0
742186960645078899,0,0,0.0
742219171308955929,0,0,0.0
742224718214908605,2,2,0.0
742232031742777766,89,89,0.0
742244640792040119,0,0,0.0
742246741289035376,47,47,6.0
742246964097639508,0,0,0.0
742417687695709041,0,0,0.0
742432679408320447,0,0,0.0
746530698054367292,6,5,6.0
746609415323932939,5,5,0.0
746610770423774436,0,0,0.0
746667852407531509,77,77,6.0
746831602893009488,76,76,0.0
746852890077275772,0,0,0.0
746896926309492595,15,15,0.0
746915070944937617,89,89,0.0
746925705111006704,19,19,6.0
746954557986342468,0,0,0.0
747005133469053153,0,0,0.0
742470702020009416,0,0,0.0
742550372170721908,83,83,0.0
742567489503884321,37,37,36.0
742579079773788872,49,49,0.0
742712860134731702,60,60,0.0
742714386869902245,16,16,0.0
742732381800551504,9,9,0.0
742782792117753136,47,47,0.0
742846569646585640,64,64,0.0
742998749453434439,63,63,0.0
747020141188283669,9,9,0.0
747024222007908598,0,0,0.0
747076320236822788,0,0,0.0
747128578147440471,0,0,0.0
747173133155663772,0,0,0.0
747270118567165916,0,0,0.0
747271541986706190,77,77,0.0
747281464541904800,67,67,6.0
747286094460461568,77,77,0.0
743022845874791243,89,89,0.0
743044126030965291,16,16,0.0
743048167676584395,88,88,0.0
752655549882355544,0,0,0.0
752761400910761147,7,7,0.0
752831071821066645,0,0,0.0
747313502550968185,6,6,0.0
747572912798239855,42,6,42.0
747679721740067552,38,38,0.0
747698059198507352,8,8,0.0
747718813171243776,16,16,0.0
747722195492393579,39,39,0.0
747758016867588196,0,0,0.0
747795788052579372,39,39,0.0
747899365682604496,0,0,0.0
747962493930428874,2,2,0.0
748008078823445006,0,0,0.0
752831664312980785,0,0,0.0
752908864541788629,0,0,0.0
752979158791929975,20,20,0.0
753356086346283078,89,89,0.0
753574482609407847,1,1,0.0
753584699878284731,55,55,12.0
753790127067166691,0,0,0.0
753925994443114374,31,31,0.0
754134478242726210,31,31,0.0
754261198080724775,0,0,0.0
748008170757503374,0,0,0.0
748057680426693490,0,0,0.0
748470011797003577,76,76,0.0
748493536087479146,38,38,0.0
748515135755016899,1,1,0.0
748515700543196083,0,0,0.0
748531874860758183,0,0,0.0
748537688760859905,0,0,0.0
748597825979840821,0,0,0.0
748649452367589640,0,0,0.0
748738181686866655,67,67,6.0
754305296891617366,84,84,0.0
754330591139720659,30,30,0.0
754338946918398097,0,0,0.0
754389618036593839,77,77,6.0
754396050080864336,0,0,0.0
754446798370738102,1,1,0.0
754531862309177538,3,3,0.0
754532333314771606,19,19,0.0
748776693953354467,0,0,0.0
748814884505945482,0,0,0.0
748994847204919928,17,17,0.0
749119175619095145,0,0,0.0
749139083726291164,2,2,0.0
749225990646579301,22,22,0.0
749445915164605594,49,49,0.0
749494745811966615,36,36,0.0
749496803777210350,3,3,0.0
749791080990625595,0,0,0.0
749791392549026619,27,27,0.0
754604578608166118,9,9,0.0
754619431849960594,19,19,0.0
754903813460937923,0,0,0.0
754916874524563088,0,0,0.0
749808742967848139,0,0,0.0
749994404489872607,43,43,6.0
749995208680067786,89,89,0.0
750063210457454544,47,47,0.0
750101014637158472,72,72,0.0
750101837971194820,0,0,0.0
750149668906079377,0,0,0.0
750300147069701577,59,59,0.0
750439855383844363,45,45,0.0
750477267798699634,0,0,0.0
754919891718147628,56,56,0.0
754937485942119479,46,46,0.0
754937769564828782,0,0,0.0
754967751881719122,42,42,0.0
754970276793406798,66,55,66.0
754979566412995800,14,14,6.0
754983216992524823,3,3,0.0
755006209338871768,0,0,0.0
755048446181935609,0,0,0.0
750494588662372881,0,0,0.0
750505282907380667,88,88,0.0
750593565955967910,0,0,0.0
750630709509833993,0,0,0.0
750681844667189931,0,0,0.0
750710871111682947,23,23,18.0
750723710285471751,72,72,6.0
750728051948450130,0,0,0.0
750753904000998400,15,15,0.0
750818155519841748,0,0,0.0
755105772226825440,23,23,0.0
750835631234831601,20,20,0.0
750848976700866789,0,0,0.0
750878732923935980,46,46,0.0
750897244570425014,76,76,0.0
750900533440778103,0,0,0.0
750914635345448241,89,54,89.0
750934716608055913,89,38,89.0
750938225856054796,72,72,6.0
750940597423602694,10,10,0.0
750941542611047167,60,20,60.0
750953796684262265,0,0,0.0
751003075015712590,7,7,0.0
755220737964381713,39,39,0.0
755221394406142242,0,0,0.0
755236868074533450,42,42,0.0
751197861486680304,0,0,0.0
751254251603394734,0,0,0.0
751264243680317608,0,0,0.0
751266564043593979,0,0,0.0
751321782606558940,47,47,0.0
751327449938511809,0,0,0.0
751359271785565868,0,0,0.0
751398972746724429,1,1,0.0
751527152443176010,59,59,0.0
751544681082578652,57,57,30.0
755267697122482301,7,7,6.0
755269523590138889,0,0,0.0
755286460663638372,65,65,0.0
755385753450801654,89,89,0.0
755386389542198187,0,0,0.0
755389547492464436,0,0,0.0
755406517495093944,0,0,0.0
755444455308913978,0,0,0.0
755673708679842154,0,0,0.0
751560271396048113,0,0,0.0
751590253777641465,0,0,0.0
751604408695103064,0,0,0.0
751699636457395715,47,47,0.0
751733068317841365,2,2,0.0
751800577747138674,2,2,0.0
752069608196724586,77,77,0.0
752124019330703900,16,16,12.0
752124066836971423,24,11,24.0
752124417745502491,36,34,36.0
755707838543327621,0,0,0.0
755719193573695714,0,0,0.0
755778466825526669,60,60,0.0
755784207238872851,0,0,0.0
755798852926375070,0,0,0.0
755808864708679787,2,2,0.0
755833845116246629,0,0,0.0
755854437155644260,0,0,0.0
755863550672124721,21,21,0.0
755864309002645553,0,0,0.0
755980030328948854,0,0,0.0
752225599285507046,0,0,0.0
752296738753328187,61,61,0.0
752408572450230364,45,45,0.0
752514414550683953,0,0,0.0
752544464812293243,3,3,0.0
752655228754167475,89,89,0.0
757363398086716298,0,0,0.0
757406296840445291,89,89,0.0
757429076597893284,3,3,0.0
757531638758343686,1,1,0.0
757723885731661028,0,0,0.0
755990019516594974,20,20,0.0
756017911613112955,0,0,0.0
756300626634021314,0,0,0.0
756314612510042158,2,2,0.0
756315002691618118,2,2,0.0
756336742747682834,50,50,0.0
756339762760284119,50,50,0.0
757814282202642887,3,3,0.0
757883032406289882,16,16,0.0
757919298215844884,15,15,0.0
757939633245286029,28,28,0.0
758170978075093624,64,64,6.0
758267804291311147,0,0,0.0
758676714485806119,0,0,0.0
758797764317871954,46,46,0.0
758927187263867392,0,0,0.0
758954422050271170,8,8,0.0
758972902973903245,59,59,0.0
756340118753059733,89,89,0.0
756375120285261731,15,15,0.0
756395945960675576,0,0,0.0
756540536210360087,0,0,0.0
756569940230689757,0,0,0.0
756606060975862828,0,0,0.0
756650222823891886,73,73,0.0
759210593812294889,45,45,0.0
759230767767830325,0,0,0.0
759252687676660550,16,16,0.0
759327196556438457,19,19,0.0
759382448848546089,0,0,0.0
759408657602811683,0,0,0.0
759443741990615876,0,0,0.0
759510323619765888,18,17,18.0
759551059688051081,0,0,0.0
756660534724054097,0,0,0.0
756685458967490030,28,28,0.0
756701217538838408,0,0,0.0
756718230168665644,0,0,0.0
756737882259334268,2,2,0.0
756750489457249470,0,0,0.0
756886660277220330,0,0,0.0
757149473920319178,0,0,0.0
757254022509601488,43,43,6.0
759618126064467893,54,53,54.0
759629483491978223,0,0,0.0
759641595376116625,27,27,0.0
759644640471449248,41,41,24.0
760025165140763703,8,8,0.0
760067389876708923,75,75,0.0
760086536368275287,6,6,0.0
760090823321263878,16,16,0.0
760094078662401363,12,12,0.0
760108051671400285,0,0,0.0
760108593429302062,0,0,0.0
757277022393109416,15,15,0.0
757298979318200362,0,0,0.0
757305191807288850,3,3,0.0
762416913912153218,0,0,0.0
762429245666943839,31,31,6.0
762429977455151701,56,56,0.0
762433518245016623,0,0,0.0
762458991784656327,19,19,18.0
762474821456521478,0,0,0.0
762480481580735660,2,2,0.0
762482097617218325,29,29,0.0
760173471824448206,61,61,0.0
760190109240680941,5,5,0.0
760251269720096205,2,2,0.0
760265299629196416,37,37,6.0
760316248704941154,0,0,0.0
760350693623079823,0,0,0.0
760370608843977331,28,28,0.0
760377148896746634,52,52,36.0
760396769550435513,0,0,0.0
760418351537039714,35,35,0.0
760421245692713721,0,0,0.0
762485685708703023,0,0,0.0
762491072924707955,0,0,0.0
762507882453765581,12,4,12.0
762526483701320413,2,2,0.0
762544570846570665,16,16,0.0
762553127720837939,0,0,0.0
762579977393252405,2,2,0.0
762599172570463796,0,0,0.0
762663797925230306,0,0,0.0
760429890689345478,0,0,0.0
760469039882902158,0,0,0.0
760483813968654511,0,0,0.0
760501288109274273,0,0,0.0
760789452004127383,48,48,0.0
760808327741861820,0,0,0.0
760831577880022251,2,2,0.0
760861533251417597,79,79,0.0
760914208844849955,0,0,0.0
761035694084645392,0,0,0.0
761060573991467805,16,16,0.0
762771313461890024,0,0,0.0
762771372362453042,0,0,0.0
762777419274013912,3,3,0.0
762779684841584616,48,48,0.0
762780213003267628,44,44,0.0
762828738412800593,6,6,0.0
762880946440059484,89,89,0.0
763044587478989128,89,89,0.0
763058020165928394,89,89,0.0
763058485614035011,88,88,0.0
763095935495869214,0,0,0.0
763123027753258600,18,18,0.0
763125103285604216,0,0,0.0
761092020586433990,0,0,0.0
761095696161301825,15,15,0.0
761354793682533629,0,0,0.0
761440964551045378,58,58,6.0
761570023840746147,10,10,0.0
761590468027663159,1,1,0.0
761613693125925496,76,76,0.0
761616212974802622,56,56,0.0
761666718123905227,42,33,42.0
761701570805304167,6,6,0.0
761751218620391134,66,66,0.0
763128405774417091,0,0,0.0
763132690673262974,2,2,0.0
763170185660414370,0,0,0.0
763186374158969600,89,89,0.0
763221273695589438,1,1,0.0
761792592848694551,0,0,0.0
761811422193396844,9,9,0.0
761826648238187131,0,0,0.0
761906213647478192,0,0,0.0
762106384516079291,0,0,0.0
762108355757780127,89,89,0.0
762193744921471697,0,0,0.0
762235443968582234,6,6,0.0
762241527257255051,64,64,6.0
762296955086811882,16,16,0.0
763651828658254556,0,0,0.0
763731966740220241,17,17,0.0
763765859890748763,1,1,0.0
763886203005710009,58,58,6.0
763886348952916913,52,52,6.0
763910718510137075,2,2,0.0
763925205378424299,0,0,0.0
763948654655084485,41,41,0.0
762312160651089421,0,0,0.0
762330782833633074,1,1,0.0
762354667794020777,28,28,24.0
762355634788904537,0,0,0.0
762384139940705802,58,58,0.0
762388975585026394,3,3,0.0
766143851141113634,0,0,0.0
766154411511432669,85,85,6.0
766185201488093082,12,12,0.0
766186374255566430,45,45,24.0
766197503813329106,75,75,0.0
763957019261580065,0,0,0.0
763998145997517182,0,0,0.0
764009535010619872,8,8,0.0
764028832460585546,89,89,0.0
764135338826028645,0,0,0.0
766219331239655137,45,45,0.0
766247328646786093,0,0,0.0
766254098303221820,87,87,0.0
766278199081581936,0,0,0.0
766465483842223914,0,0,0.0
766495988260965250,21,21,0.0
766515120923623446,6,3,6.0
766544218723906199,0,0,0.0
766586863150065296,5,5,0.0
766587009305607706,5,5,0.0
764160445270416334,27,27,0.0
764320625295108312,89,89,0.0
764326029440464052,1,1,0.0
766587114043547494,7,7,0.0
766587876480102462,35,35,0.0
766588749535982004,35,35,0.0
766590908640895287,13,13,12.0
766594780937959861,5,5,0.0
766595242178997406,5,5,0.0
766602572542480306,0,0,0.0
766612310316385012,0,0,0.0
764451400540955575,1,1,0.0
766640621300950506,5,5,0.0
766651417455076043,55,55,0.0
766651458567614309,55,55,0.0
766655006057705213,42,27,42.0
766656550239072116,47,47,0.0
766657348274802404,47,47,6.0
766659572645882524,38,38,0.0
766659920133646601,38,38,0.0
764555894437396903,0,0,0.0
764575349543735915,67,67,12.0
766661542029355467,29,29,0.0
766662851061257667,29,29,0.0
766663775895314891,29,29,0.0
766665056551945374,31,31,0.0
766666152927296927,31,31,0.0
766666580976923296,57,57,0.0
766667822562345128,58,58,0.0
766668331526893858,12,12,0.0
764578441677175829,36,32,36.0
764627669435933018,36,36,6.0
764629516770135232,1,1,0.0
764649300374679192,2,2,0.0
766668848962262872,12,12,0.0
766677884307151479,15,15,12.0
766684927171631153,32,32,0.0
766702466063475280,0,0,0.0
766778023016290813,49,49,42.0
766779185445709749,88,88,6.0
766811967495913594,0,0,0.0
766819059606935266,2,2,0.0
766867327829311890,0,0,0.0
764766608238216047,0,0,0.0
764777636779967612,0,0,0.0
764904930841636839,61,61,0.0
765017453608235245,6,6,0.0
766892295180159338,89,89,6.0
766907082203833190,48,48,0.0
766978787062887845,89,89,0.0
766992440128844738,5,5,0.0
767207240487627384,0,0,0.0
767208161850599057,16,16,6.0
767231878009646886,18,18,18.0
767258588510178635,61,61,6.0
767276831498620840,26,26,0.0
767279084872407625,26,26,0.0
765087818851158191,2,2,0.0
765111841001584233,0,0,0.0
765118844676212785,8,8,0.0
767290620459168544,5,5,0.0
767300934500983246,46,46,0.0
767307630876781717,26,26,0.0
767310025267486207,26,26,0.0
767310482416550068,26,26,0.0
767335930771824747,3,3,0.0
767379256896961469,13,13,0.0
767521098040013680,66,53,66.0
767546705892688379,22,22,0.0
765130473241233735,48,48,0.0
765148667899215063,0,0,0.0
765179360601952018,42,42,24.0
767916549446056034,76,76,0.0
767916883499342445,0,0,0.0
767919812132267159,42,27,42.0
767964650933745121,42,42,0.0
767965856588216036,42,42,0.0
767967646552010782,42,42,0.0
767969220192009842,19,19,0.0
767971386549024470,19,19,0.0
768008444039086418,0,0,0.0
765223964875173585,27,27,0.0
765229505754817003,43,43,42.0
765281056980264511,54,54,0.0
765327602416869056,45,45,24.0
765481781441556146,0,0,0.0
765673625786204864,0,0,0.0
765807287945552082,54,50,54.0
768052129308693650,0,0,0.0
768054125640023806,0,0,0.0
768055416816530644,33,33,0.0
768139828018466187,0,0,0.0
768142095591838159,46,46,0.0
768239303625460600,17,17,0.0
768265003903199291,0,0,0.0
768276890212217152,1,1,0.0
768282087563056680,2,2,0.0
768306193048547703,0,0,0.0
768317284380347979,47,47,0.0
765823689510519528,0,0,0.0
765860332569149471,0,0,0.0
765955236862257442,2,2,0.0
765990025204967594,0,0,0.0
766023259389247272,0,0,0.0
766064842518858109,31,31,0.0
766065140823310125,0,0,0.0
766096522634607786,50,50,42.0
766116802508903258,0,0,0.0
768344399966300030,3,3,0.0
768383195913434699,0,0,0.0
768779684405983454,0,0,0.0
768858775491753050,40,40,0.0
768894253310309659,0,0,0.0
768911582117670134,0,0,0.0
768962003786730102,2,2,0.0
769203788648758537,0,0,0.0
769423344734549749,0,0,0.0
769524991917527110,28,28,0.0
769596899906615913,0,0,0.0
766139255133320100,8,8,0.0
772725658656025875,72,58,72.0
772730056277365796,0,0,0.0
772756968091149678,89,89,0.0
772767421017560337,0,0,0.0
772921509916924055,0,0,0.0
773015666203783850,0,0,0.0
773026534596863854,72,72,0.0
773044313856212611,1,1,0.0
773055752165402204,46,46,0.0
773100393141445120,8,8,0.0
773106803371262601,35,35,0.0
773107581377335705,35,35,0.0
773109547703733522,2,2,0.0
773117291811272451,12,12,0.0
773140921879712069,0,0,0.0
773155078509233940,18,18,0.0
773156080339112883,18,18,0.0
773168801275008873,0,0,0.0
773175684396053135,0,0,0.0
773214568696699034,0,0,0.0
773237631431486588,0,0,0.0
773283704607466865,33,33,0.0
769617807076211841,0,0,0.0
769771789526487395,0,0,0.0
769783022636700971,0,0,0.0
769820904680056494,3,3,0.0
770130015451026213,0,0,0.0
770201033720908424,59,59,12.0
770213577576274525,21,21,0.0
770275914173487140,67,67,0.0
770285871397233955,17,17,0.0
770288951055858979,45,45,0.0
770290214254588951,52,52,0.0
773451116846213530,0,0,0.0
773602850831222324,48,33,48.0
773726954569381317,3,3,0.0
773826216180195039,45,45,12.0
773899230684455375,47,47,0.0
774038870783382384,0,0,0.0
770300168025777956,0,0,0.0
770337906744143594,1,1,0.0
770483747373569378,38,38,6.0
770535287615923797,0,0,0.0
770566178748431390,0,0,0.0
770626111287655384,61,61,0.0
770898598733119665,13,13,0.0
770939745976357312,1,1,0.0
770949487661505259,35,35,6.0
770951877817471110,0,0,0.0
770972261780417799,6,6,0.0
774049935883707009,39,39,12.0
774062557680188919,0,0,0.0
774084891829212376,1,1,0.0
774129193889231826,0,0,0.0
774157814612040502,61,61,0.0
771007658111700633,0,0,0.0
771087689598980035,46,46,6.0
771229480785827254,20,20,0.0
771248576049582925,8,8,0.0
771270809241656242,29,29,0.0
771308650564280223,11,11,0.0
771313186883528138,0,0,0.0
771331861044371522,0,0,0.0
771368486923037096,27,27,0.0
771387834299700584,0,0,0.0
771422886160920375,53,53,0.0
774466175446212322,30,30,6.0
774605087266417003,0,0,0.0
774620728248082420,2,2,0.0
774639072103641181,37,37,0.0
774653715893913056,30,30,0.0
774698296047092914,2,2,0.0
771499666300242340,7,7,0.0
771724634804517144,0,0,0.0
771740206890969653,89,89,0.0
771766947230589326,27,27,0.0
771790426347751108,80,80,36.0
771814619000188761,72,72,0.0
771817036951495110,89,89,0.0
