listing_id,occ_10,days_10,occ_11,days_11,occ_12,days_12,y_occupied_q4,days_observed
537808541086146067,30,30,0,29,28,28,58,87
539084025529334382,28,31,16,29,21,28,65,88
539742633266082757,0,30,26,29,25,27,51,86
539865017663194156,20,31,11,29,21,28,52,88
539900905376069260,3,30,2,29,3,28,8,87
540399699729264340,0,30,0,29,0,27,0,86
540406223816915198,0,30,0,28,0,27,0,85
540412839879191262,0,30,0,28,0,27,0,85
540421796402963162,0,30,0,28,0,27,0,85
541449474530378012,30,30,29,29,11,28,70,87
541838334174119591,30,30,29,29,27,27,86,86
541840861640055585,30,30,28,29,27,27,85,86
541841229631087312,30,30,29,29,27,27,86,86
542239053789372886,31,31,29,29,28,28,88,88
542600943912847794,22,30,28,29,1,28,51,87
542640652151641703,30,30,29,29,4,27,63,86
542677269372360032,30,30,29,29,28,28,87,87
542747072792865853,0,30,0,29,0,28,0,87
542765936993178756,18,30,18,28,27,27,63,85
542856379990916626,0,30,0,29,0,28,0,87
542897168768814229,0,30,0,29,0,28,0,87
542959954217251648,0,31,0,29,0,27,0,87
542970756349440677,30,30,28,28,27,27,85,85
543373265235326762,28,30,28,28,0,28,56,86
543635425943076778,30,30,27,29,26,27,83,86
544401457419857074,17,30,10,29,17,27,44,86
544727385419103801,0,30,0,28,0,27,0,85
544867022494251692,1,30,1,29,1,27,3,86
544998650078746770,30,30,29,29,27,27,86,86
545090914375173479,26,30,25,29,21,28,72,87
545163157468611464,22,30,9,29,16,28,47,87
545552773407024467,0,30,0,0,0,0,0,30
545563697666112561,30,30,10,29,0,28,40,87
545653384677866355,17,30,14,29,17,27,48,86
545917627281915475,0,30,0,28,0,27,0,85
545960635890038947,1,30,2,28,1,27,4,85
546256455955963923,22,30,7,29,0,27,29,86
546263114511633831,30,30,0,29,0,27,30,86
546407517674976443,7,30,0,28,14,28,21,86
546459533399599339,3,30,3,28,3,27,9,85
546555949054231567,30,30,29,29,26,26,85,85
546689834460719148,30,30,26,28,22,27,78,85
547058790481548248,1,30,1,29,1,27,3,86
547086501522814424,5,30,29,29,28,28,62,87
547101733725745345,30,30,28,28,27,27,85,85
547150124220387168,7,31,7,29,28,28,42,88
547219823037006318,30,30,29,29,2,28,61,87
547793067593304321,30,30,29,29,18,28,77,87
547797787916616213,7,30,11,29,6,27,24,86
547815403096269955,30,30,28,28,27,27,85,85
547820238225408462,2,30,29,29,2,28,33,87
547998622525410778,0,30,0,29,0,28,0,87
548006572647649285,30,30,13,29,26,28,69,87
548016857794352761,25,30,24,29,28,28,77,87
548041570921178790,30,30,29,29,12,27,71,86
548058061023756340,0,30,0,29,0,27,0,86
548496910878656656,7,30,7,29,7,28,21,87
548511865075106092,30,30,4,29,15,27,49,86
548533575279035482,30,30,28,28,27,27,85,85
548559882209685166,9,30,0,29,13,28,22,87
548618432625308411,30,30,29,29,27,27,86,86
548672572096028312,1,30,23,29,0,27,24,86
548735145074243823,30,30,28,28,27,27,85,85
548826190789392066,0,30,0,29,0,28,0,87
548963764109682390,0,30,0,29,0,28,0,87
548999032692933239,0,30,0,28,0,27,0,85
549026772417423162,5,31,29,29,27,27,61,87
549080771974459504,0,30,0,28,0,27,0,85
549101280046591249,0,30,0,28,0,27,0,85
549194883005854692,15,30,0,29,4,27,19,86
549264345064528625,27,30,12,29,24,28,63,87
549269675708932153,30,30,28,28,27,27,85,85
549275003907405309,30,30,29,29,13,28,72,87
549362079534421010,30,30,29,29,27,27,86,86
549418712123925136,2,30,2,29,28,28,32,87
549465289587099130,29,30,29,29,27,28,85,87
549522896406512978,30,30,28,28,27,27,85,85
549989860829940927,30,30,28,28,27,27,85,85
550026488081973881,29,30,20,29,26,27,75,86
550135601428139032,30,30,0,0,0,0,30,30
550220260905279832,30,30,0,28,0,27,30,85
550555428777442357,2,30,29,29,11,27,42,86
550587373921310094,30,30,28,28,27,27,85,85
550618527775379687,13,30,29,29,26,27,68,86
550741674554463731,0,30,0,29,0,27,0,86
550786709610206712,0,30,0,29,0,27,0,86
550841600859360458,27,30,26,29,27,27,80,86
550845920087869266,30,30,29,29,27,27,86,86
550905294962321318,30,30,29,29,21,27,80,86
550923487986078016,31,31,22,29,28,28,81,88
551334234415439458,0,30,0,29,0,27,0,86
551445523938181140,0,30,0,29,0,28,0,87
551486754862349923,7,30,8,28,7,27,22,85
551494862092193850,25,30,5,29,15,28,45,87
551512197873048960,3,31,3,29,3,27,9,87
551846781913884240,30,30,28,29,27,27,85,86
552042242548350696,0,30,0,29,0,27,0,86
552075850942208488,29,30,29,29,27,27,85,86
552087932017334952,1,30,1,29,4,27,6,86
552094356450388612,30,30,29,29,16,27,75,86
552098297559362978,30,30,29,29,27,27,86,86
552113158032353754,30,30,29,29,16,28,75,87
552148250523188165,0,30,0,29,0,27,0,86
552174943582511016,0,30,0,29,0,27,0,86
552208563699318844,0,31,0,29,0,28,0,88
552211233896015720,0,30,28,29,0,27,28,86
552213619587086694,18,30,29,29,13,27,60,86
552738484785957570,30,30,20,29,27,28,77,87
552754739023120654,30,30,28,28,27,27,85,85
552782382741181875,14,31,8,29,25,28,47,88
552798012536553490,11,30,28,28,28,28,67,86
552804519831447428,30,30,29,29,28,28,87,87
552836837466430326,30,30,28,28,27,27,85,85
552839358870025051,13,30,24,29,15,28,52,87
552972547593855946,0,30,0,29,0,27,0,86
553005121220644891,0,30,0,29,0,28,0,87
553029238283466076,0,30,0,29,0,27,0,86
553424076777304679,30,30,28,28,28,28,86,86
553429976605273304,0,30,13,29,0,27,13,86
553495030817778297,30,30,28,28,27,27,85,85
554125687285092457,0,30,0,29,0,28,0,87
554175570283178317,30,30,29,29,27,27,86,86
554283191774753015,30,30,27,29,16,27,73,86
554590833584755715,25,30,12,29,23,28,60,87
554982535900288676,0,30,0,29,0,26,0,85
555005271135605811,22,30,14,29,20,27,56,86
555016287622862694,2,30,11,29,1,28,14,87
555025453219071978,2,31,8,29,2,28,12,88
555030246357854273,1,30,1,29,2,28,4,87
555034459812571155,2,30,8,29,6,28,16,87
555035387107768750,1,30,1,29,2,28,4,87
555038069440891496,2,31,1,29,2,28,5,88
555056971119508988,22,30,29,29,15,27,66,86
555073510443058547,0,30,3,29,28,28,31,87
555171202368184293,29,30,2,29,28,28,59,87
555253571958535908,29,30,23,29,16,27,68,86
555610543409267205,30,30,0,29,0,27,30,86
555681857754079373,16,30,14,29,21,28,51,87
555687828315016864,0,31,0,29,0,28,0,88
556247091679540869,2,30,29,29,28,28,59,87
556365927024053098,24,31,29,29,0,28,53,88
556719526790566006,31,31,28,28,27,27,86,86
556960737995069310,0,30,0,29,0,28,0,87
557031472849294373,28,30,16,29,17,27,61,86
557075442081745526,30,30,28,28,27,27,85,85
557287164309695719,30,30,28,28,27,27,85,85
557308562445321576,27,30,26,29,0,27,53,86
557408661745512587,30,30,29,29,27,27,86,86
557473594642446522,30,30,0,29,0,27,30,86
557486369436961003,26,30,4,29,0,28,30,87
557509075015430163,19,30,20,29,23,28,62,87
557862618452685938,30,30,0,0,0,0,30,30
557912715961485952,1,31,0,29,1,28,2,88
557940244756915761,30,30,28,28,27,27,85,85
557953921538656336,9,30,8,29,16,28,33,87
557974776402309577,14,30,22,29,14,28,50,87
558134273361856523,30,30,27,29,0,28,57,87
558191886076090391,0,30,29,29,0,27,29,86
558191951714926846,1,30,1,29,0,27,2,86
558306500468820859,0,31,0,29,0,28,0,88
558310482962197626,24,30,15,29,13,27,52,86
558374435893895678,30,30,0,0,0,0,30,30
558575557122330909,22,30,27,29,24,27,73,86
558600050885522642,30,30,28,28,27,27,85,85
558732520907162146,0,30,0,29,0,28,0,87
558746223707426780,30,30,18,29,0,27,48,86
558874976542597786,28,30,5,29,25,28,58,87
558934184388886841,0,30,0,29,0,28,0,87
558941566399441638,0,30,0,29,0,28,0,87
558983914291920583,30,30,28,28,27,27,85,85
559485519806458663,20,30,15,29,17,27,52,86
559544054895092780,1,30,1,29,1,27,3,86
559572983981929450,5,30,28,29,2,28,35,87
559586504917827345,18,30,3,29,2,27,23,86
559592743617283842,22,30,19,29,24,28,65,87
559619308472416467,29,30,29,29,28,28,86,87
559643918547951479,0,30,0,0,0,0,0,30
559671382972443261,30,30,29,29,16,27,75,86
559730944824545082,0,30,0,29,0,27,0,86
559881384063575733,30,30,28,28,27,27,85,85
560149197063785531,30,30,29,29,27,27,86,86
560205663949770570,29,30,28,29,27,27,84,86
560224400703639699,0,31,0,29,0,28,0,88
560241529792006404,0,30,1,29,0,27,1,86
560612212665776305,20,31,28,28,27,27,75,86
560727126080403797,0,30,0,29,0,27,0,86
560731702825523968,0,30,0,29,0,27,0,86
560735047537585655,30,30,29,29,27,27,86,86
560746623203080695,29,30,29,29,25,27,83,86
560819796143132798,3,30,3,29,2,27,8,86
560823556149262684,17,30,0,0,0,0,17,30
560922841979568080,30,30,29,29,28,28,87,87
560997011642218304,23,30,6,29,19,28,48,87
561056459074470843,25,30,19,29,23,28,67,87
561114265573680580,30,30,28,28,27,27,85,85
561411694369629388,30,30,0,29,0,28,30,87
561438111914086714,0,31,0,29,0,28,0,88
561580874092383695,29,30,21,29,0,28,50,87
561766452830859698,14,30,9,29,3,28,26,87
562139098992282665,30,30,28,29,26,28,84,87
562228465268570725,29,30,20,29,23,27,72,86
562298581962857593,30,30,10,29,7,27,47,86
562418047487826132,0,30,0,29,1,27,1,86
562884903457128974,0,30,1,29,1,28,2,87
562907819641129672,30,30,22,29,0,27,52,86
562964125617559122,30,30,29,29,27,27,86,86
563007560084567383,0,30,0,29,0,27,0,86
563246706811573391,16,30,29,29,16,28,61,87
563268292006599316,18,31,3,29,24,28,45,88
563348510544506762,30,30,28,28,27,27,85,85
563687425156513173,1,30,27,29,0,0,28,59
563690104682126377,30,30,7,29,0,0,37,59
563719467035680846,30,30,0,29,0,0,30,59
563728723224510265,30,30,2,29,0,0,32,59
563737087590348053,30,30,29,29,25,27,84,86
563747299762269894,14,30,13,29,14,28,41,87
563814027308620995,0,30,0,29,0,0,0,59
563864922936990733,30,30,29,29,28,28,87,87
563878450144014953,12,30,28,28,27,27,67,85
564074564653104986,30,30,28,28,27,27,85,85
564251310292031944,30,30,28,28,27,27,85,85
564254781588210297,30,30,28,28,27,27,85,85
564274377974292757,30,30,0,0,0,0,30,30
564281474587681881,25,30,17,29,19,28,61,87
564290411806986528,30,30,28,28,27,27,85,85
564542318120486446,0,30,0,29,0,27,0,86
564542475835793907,30,30,29,29,12,28,71,87
564546597596686694,17,31,1,29,19,28,37,88
564602108695275173,1,31,0,29,0,28,1,88
564639043483141418,30,30,28,28,27,27,85,85
564682824371493121,22,31,18,29,18,28,58,88
564712205408727874,30,30,28,28,27,27,85,85
564779036975389184,30,30,29,29,27,27,86,86
564807913864754690,1,30,1,29,1,27,3,86
564844435225916025,30,30,29,29,16,28,75,87
564924380211338644,1,30,1,29,1,27,3,86
564973275397535318,30,30,7,28,27,27,64,85
565031776522886558,30,30,28,28,27,27,85,85
565112303079121006,0,31,7,29,6,28,13,88
565114924350358637,0,30,3,29,28,28,31,87
565173112445230681,0,30,0,29,0,28,0,87
565233874502784851,30,30,29,29,19,27,78,86
565252455567607000,30,30,28,28,27,27,85,85
565338334537326418,30,30,28,28,27,27,85,85
565352945991314340,0,30,0,29,0,28,0,87
565370785595448620,30,30,28,28,27,27,85,85
565490019458489355,5,30,0,29,9,28,14,87
565717583867938247,0,30,0,28,0,27,0,85
565773369515481713,31,31,29,29,1,28,61,88
565932625780175955,30,30,28,29,12,27,70,86
566011498440844024,30,30,28,28,27,27,85,85
566029911248687183,12,31,1,29,0,28,13,88
566095342748806780,29,30,14,29,1,27,44,86
566096258016765596,30,30,28,28,27,27,85,85
566099298837722354,2,31,1,29,12,28,15,88
566115227830033854,8,30,3,29,18,27,29,86
566119623093680636,5,30,2,29,10,27,17,86
566167904723304675,0,31,3,29,0,28,3,88
566548245549224932,30,30,29,29,28,28,87,87
566763086373559560,3,31,18,29,28,28,49,88
566793905975010808,15,30,15,29,3,27,33,86
567166736329761635,29,30,29,29,0,27,58,86
567257583731577667,29,30,29,29,28,28,86,87
567271244171571875,30,30,28,28,27,27,85,85
567569597445331901,17,30,10,29,17,27,44,86
568179775239963391,30,30,29,29,27,27,86,86
568189538970405001,13,30,0,29,0,28,13,87
568240178481941266,30,30,28,28,27,27,85,85
568270572432528148,17,30,10,29,17,27,44,86
568511583610564835,22,30,29,29,26,27,77,86
568534717360191731,30,30,28,28,27,27,85,85
568715568448775342,30,30,0,29,0,28,30,87
568772914092580222,0,30,14,29,0,28,14,87
568782483385919603,29,30,29,29,17,27,75,86
568804282571008048,31,31,28,29,28,28,87,88
568889960851600487,30,30,29,29,27,27,86,86
568912566505799424,30,30,29,29,27,27,86,86
569183451383157192,23,30,23,29,28,28,74,87
569489053139938853,29,30,29,29,16,27,74,86
569546404049883549,30,30,3,29,0,0,33,59
569557641370592374,4,30,0,29,15,27,19,86
569581554159922370,27,30,28,29,3,27,58,86
570034665527308088,27,30,21,29,20,27,68,86
570116660574405617,30,30,29,29,26,27,85,86
570119178313367609,30,30,21,28,3,27,54,85
570192654400374055,30,30,28,28,27,27,85,85
570195549062750609,2,30,2,29,2,28,6,87
570203804646855967,20,30,19,28,24,27,63,85
570205083788695535,0,30,0,29,27,27,27,86
570205745497904256,30,30,28,28,0,27,58,85
570208020443569412,29,30,7,29,23,28,59,87
570234476171665050,30,30,28,28,27,27,85,85
570245065716823858,0,30,0,28,0,27,0,85
570289761234523888,30,30,29,29,10,27,69,86
570305497537981707,1,30,1,29,1,28,3,87
570313162895244824,30,30,29,29,27,27,86,86
570315741712078963,30,30,29,29,27,27,86,86
570496731191437257,0,30,0,28,0,28,0,86
570610211219335304,30,30,28,28,27,27,85,85
571008901636254490,30,30,29,29,27,27,86,86
571047174375999004,20,30,20,29,24,27,64,86
571047830548495957,0,30,0,29,28,28,28,87
571048519257374044,30,30,28,28,0,27,58,85
571085392689494584,7,30,7,29,21,28,35,87
571141289630267262,0,30,0,29,0,28,0,87
571202858982575120,30,30,3,29,0,28,33,87
571291498927701098,16,30,29,29,27,27,72,86
571533506242496688,31,31,10,29,28,28,69,88
571584519885225281,1,30,9,29,1,28,11,87
571598171738337849,15,31,29,29,22,27,66,87
571725114860159505,0,30,0,28,0,27,0,85
571766238245027554,2,30,2,29,9,28,13,87
571775114354808335,7,30,5,28,6,28,18,86
571784186153729853,8,30,5,29,15,27,28,86
571787380140782204,9,30,13,29,20,27,42,86
571799455601186486,9,30,6,29,8,27,23,86
571805879005480127,0,30,0,29,0,28,0,87
571832247157900965,30,30,0,0,0,0,30,30
571977872591258118,9,30,7,29,14,28,30,87
572293518296359866,30,30,28,28,27,27,85,85
572326237669668984,28,30,29,29,28,28,85,87
572326531219816196,30,30,29,29,27,27,86,86
572328741163521340,30,30,29,29,27,27,86,86
572329024533412656,30,30,29,29,27,27,86,86
572484660497450512,0,30,0,29,0,27,0,86
572530913771194520,26,30,25,29,26,28,77,87
572546257431058646,30,30,29,29,12,28,71,87
572547486242459152,1,31,0,29,1,28,2,88
572620870722180872,0,30,0,29,0,27,0,86
572714852622616657,31,31,29,29,27,27,87,87
572733089973738908,27,30,24,29,27,28,78,87
573291593605259333,0,30,0,29,0,28,0,87
573355574633387314,30,30,28,28,27,27,85,85
573610185765083286,30,30,29,29,27,27,86,86
573737351748791309,24,30,11,29,25,27,60,86
573778791400513725,30,30,29,29,27,27,86,86
573793458690033196,0,30,0,28,0,27,0,85
573937970477329055,0,31,0,29,0,28,0,88
574069389069400131,27,30,0,29,0,28,27,87
574160569191259347,0,30,0,28,0,27,0,85
574171031440944049,30,30,28,28,22,27,80,85
574562832846093413,21,30,2,29,27,27,50,86
574564294530069603,0,30,0,28,0,28,0,86
574603442936137674,28,30,2,29,2,27,32,86
574757974742325254,30,30,28,28,27,27,85,85
574783901288734397,20,30,0,29,0,27,20,86
574789756800906492,0,30,0,29,27,27,27,86
574791074450329600,30,30,22,28,25,27,77,85
574797503001569338,26,30,25,28,23,27,74,85
575123973920036701,25,30,23,29,27,27,75,86
575167991874744304,30,30,29,29,27,27,86,86
575262161943675844,9,30,0,29,26,26,35,85
575296507654359448,24,30,13,29,21,27,58,86
575323635538805522,28,30,25,29,22,28,75,87
575377822891771622,23,30,16,29,25,28,64,87
575410155636588388,0,30,29,29,0,27,29,86
575662739710922304,15,30,4,29,10,27,29,86
575932751809366069,1,31,29,29,1,28,31,88
575991857962051718,30,30,20,29,28,28,78,87
576093855337848259,31,31,29,29,0,0,60,60
576217808263109182,0,30,0,29,0,28,0,87
576554964542755713,16,30,17,29,20,28,53,87
576645744639819051,29,30,29,29,27,27,85,86
576650068700400424,1,30,1,29,26,27,28,86
576721116171485742,29,30,28,28,27,27,84,85
576779694848403067,0,30,0,29,0,27,0,86
576874907410061149,30,30,28,28,27,27,85,85
576895620697427204,30,30,29,29,27,27,86,86
576965624109762836,30,30,28,28,0,27,58,85
576997675656254818,6,30,7,29,6,27,19,86
577164177523405787,0,30,0,29,0,28,0,87
577187306174934665,26,31,18,29,23,28,67,88
577353418726528790,30,30,14,29,0,27,44,86
577528145632005017,0,31,24,29,16,28,40,88
577536900357821301,30,30,28,28,27,27,85,85
577549145052236213,30,30,28,28,27,27,85,85
577558961620855893,30,30,28,28,27,27,85,85
577568858041619516,0,30,0,0,0,0,0,30
577587131735416353,13,30,2,29,28,28,43,87
577638418323881838,0,30,0,29,0,28,0,87
577657240307522892,30,30,29,29,0,28,59,87
577671424155519066,2,30,2,28,2,27,6,85
577717132178906992,30,30,26,29,3,28,59,87
577857477164670474,0,31,0,29,1,28,1,88
578062833929989358,30,30,28,28,27,27,85,85
578099444956394228,2,30,7,29,9,27,18,86
578100862597124078,7,30,2,29,6,27,15,86
578113779579494301,30,30,2,29,2,27,34,86
578122976308702760,1,30,1,29,2,28,4,87
578129148325373356,30,30,0,0,0,0,30,30
578327925011346119,14,30,15,29,19,28,48,87
578338335733827926,2,30,2,29,2,27,6,86
578370850362236902,30,30,28,28,27,27,85,85
578419829253234672,30,30,28,28,27,27,85,85
578430230117365467,30,30,29,29,19,28,78,87
578435995379090676,28,30,19,29,27,27,74,86
578592072056483887,30,30,29,29,28,28,87,87
578656399549614123,1,31,0,29,4,28,5,88
578769192318564193,30,30,29,29,16,27,75,86
578771193995873617,29,30,0,28,26,27,55,85
578814651253110076,30,30,2,29,2,27,34,86
578841345143129136,30,30,29,29,28,28,87,87
578865443425287033,30,30,28,28,27,27,85,85
578892930307995421,30,30,28,28,27,27,85,85
578897008704988139,30,30,28,28,27,27,85,85
578923571089407152,0,31,0,29,0,28,0,88
578946747998659752,0,31,0,29,0,28,0,88
579513654453597247,30,30,29,29,27,27,86,86
579526088606923025,0,30,0,29,0,27,0,86
579543533372210260,28,30,21,29,21,27,70,86
579605285222029528,2,31,2,28,2,28,6,87
579679370505962821,26,30,28,29,11,28,65,87
579764154480991074,30,30,28,28,27,27,85,85
579813070198211370,11,30,12,29,3,28,26,87
580013014809987573,30,30,28,29,0,27,58,86
580155764329845254,0,30,0,29,0,27,0,86
580204728935308567,15,30,0,29,0,28,15,87
580221270316789820,30,30,29,29,27,27,86,86
580271592654434952,30,30,29,29,27,27,86,86
580327989332197053,22,31,19,29,20,28,61,88
580342971247892693,30,30,28,28,27,27,85,85
580461966002205793,30,30,28,28,27,27,85,85
580480407893927850,23,30,16,29,22,28,61,87
580589040494696466,0,31,0,29,0,28,0,88
581112082582157720,30,30,28,28,27,27,85,85
581146598600431139,30,30,0,29,4,28,34,87
581204831879275676,24,30,15,29,18,27,57,86
581276193109315899,0,31,0,29,0,28,0,88
581411547269622388,30,30,29,29,27,27,86,86
581427869630920755,30,30,29,29,27,27,86,86
581464304458944961,28,30,28,28,7,27,63,85
581673232497281944,0,30,1,29,1,28,2,87
581703896020442376,30,30,12,29,1,27,43,86
581707845699487740,6,30,0,29,0,28,6,87
581738619206774453,30,30,28,28,27,27,85,85
581756065537386664,0,30,0,29,0,28,0,87
581804203112075143,30,30,29,29,26,27,85,86
581828450067457846,0,30,0,29,0,27,0,86
581858374016685042,30,30,29,29,27,27,86,86
582035740622571978,1,30,1,29,0,27,2,86
582099168237779070,0,30,0,28,0,27,0,85
582137289665171294,26,30,17,29,22,28,65,87
582240067190821159,3,31,2,29,3,28,8,88
582466438103477967,30,30,29,29,28,28,87,87
582478029279386383,24,30,12,29,12,28,48,87
582545050931009843,30,30,28,28,27,27,85,85
582626681889558744,30,30,28,29,22,28,80,87
582678773466303522,30,30,29,29,5,27,64,86
582817278861712149,0,30,0,29,0,28,0,87
583018303401434498,29,30,14,29,0,28,43,87
583029260519350121,30,30,29,29,27,27,86,86
583136653599213378,1,30,29,29,15,27,45,86
583261334774123938,30,30,29,29,27,27,86,86
583312696230574640,2,31,8,29,2,27,12,87
583316946369555057,2,31,1,29,2,28,5,88
583318124446202798,2,31,8,29,2,28,12,88
583318937810048085,2,30,8,29,2,27,12,86
583319794962810365,2,31,8,29,2,28,12,88
583320859572486216,3,31,1,29,2,28,6,88
583325206900651137,3,31,8,29,0,28,11,88
583326605313745353,3,31,8,29,2,28,13,88
583327226961053939,2,30,7,28,2,27,11,85
583327900385039624,2,30,8,29,2,28,12,87
583397494925808969,30,30,28,28,27,27,85,85
583428565614956095,30,30,7,29,18,28,55,87
583539614386985410,30,30,28,28,27,27,85,85
583791786268204937,30,30,29,29,27,27,86,86
584053658746490241,31,31,29,29,15,28,75,88
584100149741768240,30,30,29,29,1,28,60,87
584108904096805948,28,30,19,29,23,27,70,86
584110672069834078,24,30,15,29,25,28,64,87
584523514909500950,30,30,28,28,27,27,85,85
584631850749087164,23,30,28,29,25,27,76,86
584638860690374341,30,30,28,28,27,27,85,85
584641571670399489,30,30,28,28,27,27,85,85
584833406345340639,30,30,29,29,11,28,70,87
584843453194315608,1,30,1,29,1,28,3,87
584903103239670051,0,31,0,29,0,27,0,87
585357633187890334,1,30,0,28,0,27,1,85
585368495763668792,0,30,0,29,0,27,0,86
585371816722033324,5,30,3,28,3,27,11,85
585382126083893704,1,30,0,29,0,27,1,86
585485781418964904,0,31,0,29,0,28,0,88
586127510877255383,0,30,0,28,0,27,0,85
586244870263367585,10,30,3,29,14,28,27,87
586441527551341023,8,30,28,28,13,28,49,86
586761073028187150,21,30,19,29,7,28,47,87
586798321587331719,31,31,0,29,2,28,33,88
586967576979590205,0,30,0,29,0,27,0,86
586987891324165376,30,30,28,28,27,27,85,85
587055482722811042,29,30,26,29,28,28,83,87
587069440501954023,14,30,29,29,16,28,59,87
587486114839236867,30,30,29,29,26,27,85,86
587606395719069171,29,30,28,29,12,27,69,86
587615709441605979,22,30,19,29,17,28,58,87
587659571869719096,4,31,6,29,6,28,16,88
587842332142199671,0,30,0,29,0,28,0,87
587903909892258575,30,30,28,28,27,27,85,85
588184187445624199,30,30,28,28,27,27,85,85
588211929863905201,10,30,12,29,0,27,22,86
588263591786868588,9,30,18,29,27,27,54,86
588273937819990870,9,31,5,29,16,28,30,88
588282895511481696,30,30,28,28,27,27,85,85
588288327470809159,1,30,1,29,1,28,3,87
588433935054614821,31,31,29,29,28,28,88,88
588550970022904542,27,30,18,29,22,27,67,86
588559469616617641,28,30,19,29,28,28,75,87
588562529196152934,30,30,25,29,0,28,55,87
588627515187957928,21,30,0,28,5,27,26,85
588748105671065001,30,30,28,28,27,27,85,85
588934568638611716,30,30,28,28,27,27,85,85
588970063349178677,30,30,29,29,28,28,87,87
588971722304912342,30,30,28,28,27,27,85,85
589037312864417098,30,30,28,29,0,27,58,86
589077888822822507,30,30,28,28,28,28,86,86
589197973220202667,31,31,28,28,27,27,86,86
589598122351179060,30,30,28,28,28,28,86,86
589746507763311188,30,30,29,29,27,27,86,86
589800275607656944,7,30,17,29,7,27,31,86
589855151621795399,30,30,29,29,19,27,78,86
589857043016769966,30,30,14,29,11,27,55,86
589892242131929891,30,30,28,28,27,27,85,85
589959408556404985,30,30,29,29,27,27,86,86
590040648193371393,15,30,28,29,27,27,70,86
590041263854398620,12,30,29,29,27,27,68,86
590116798933408086,30,30,28,28,27,27,85,85
590126936263587927,0,30,0,28,0,27,0,85
590372866147671751,9,30,1,29,6,28,16,87
590390648297717410,0,31,1,29,0,27,1,87
590422201407835236,0,30,29,29,27,27,56,86
590484773612652071,31,31,29,29,28,28,88,88
590493898611831944,0,30,0,29,0,27,0,86
590541486540140894,30,30,29,29,27,27,86,86
590595341992355609,0,30,0,29,0,27,0,86
591126001314853341,0,30,0,29,0,28,0,87
591168265331519350,28,30,28,29,27,27,83,86
591199461871265735,0,30,0,28,0,27,0,85
591210724344251633,30,30,28,28,27,27,85,85
591317872598386976,17,30,5,29,23,28,45,87
591322358832287390,6,30,7,29,7,28,20,87
591340911912499423,30,30,29,29,28,28,87,87
591386911248387763,30,30,28,28,27,27,85,85
591427135680545574,0,30,0,29,0,27,0,86
591485868352836863,31,31,12,29,25,28,68,88
591525078289936163,3,30,3,28,2,27,8,85
591883582403156068,30,30,7,29,7,28,44,87
591969184938312703,24,31,23,29,25,28,72,88
591982694850524774,30,30,28,28,0,27,58,85
592108458572200255,30,30,14,29,12,28,56,87
592160838482377458,30,30,29,29,5,27,64,86
592225270972673470,30,30,29,29,17,28,76,87
592231928282119554,5,30,0,29,28,28,33,87
592466368246789831,29,30,0,29,1,28,30,87
592529354391161532,30,30,29,29,27,27,86,86
592563665971079204,7,30,3,28,3,28,13,86
592573997737825938,0,31,0,29,0,28,0,88
592616778784585873,28,30,1,29,1,27,30,86
592679984594951626,0,31,0,29,24,28,24,88
592736448808176674,15,30,18,29,2,28,35,87
592755817357492854,30,30,28,28,27,27,85,85
592893183768538881,30,30,29,29,28,28,87,87
592914921857097651,20,30,9,29,18,28,47,87
592923226218573943,1,31,0,29,28,28,29,88
593310907721075575,5,30,1,29,0,27,6,86
593322347340602809,3,30,2,29,0,0,5,59
593352965728095819,30,30,28,28,27,27,85,85
593512409390835064,30,30,28,28,27,27,85,85
593539441379982570,0,30,0,29,0,27,0,86
593539645856888063,1,30,1,29,0,27,2,86
593555804094235891,30,30,28,28,27,27,85,85
593628573423529888,0,30,0,29,0,28,0,87
593684843078544142,0,31,0,29,0,28,0,88
593999597558147807,7,30,0,0,6,27,13,57
594041771481964878,30,30,28,28,27,27,85,85
594159308931470808,30,30,28,28,16,27,74,85
594168710234003387,24,30,13,29,28,28,65,87
594235684678364310,30,30,29,29,27,27,86,86
594278892712646603,3,31,3,29,3,27,9,87
594364901323939440,31,31,29,29,28,28,88,88
594686068974696323,30,30,29,29,27,27,86,86
594686502384672497,30,30,29,29,27,27,86,86
594914131275091113,2,30,2,29,2,28,6,87
594977987499279648,30,30,28,28,27,27,85,85
594992794630052260,1,30,1,28,1,28,3,86
595046810022277356,30,30,0,29,0,28,30,87
595491366424087670,30,30,27,28,27,27,84,85
595528055387349071,30,30,29,29,18,27,77,86
595613559093932418,2,30,2,29,2,28,6,87
595630370728062732,12,30,0,0,0,0,12,30
595656476182329187,0,30,0,29,0,28,0,87
595879031780542616,30,30,29,29,24,28,83,87
596165065028890644,30,30,29,29,28,28,87,87
596203731563582651,30,30,29,29,27,27,86,86
596361949342437513,0,30,0,0,0,0,0,30
596413252706204441,30,30,29,29,1,27,60,86
596413302681259342,25,30,22,29,27,27,74,86
596946485985538229,0,31,0,29,0,28,0,88
597013333352448220,30,30,28,29,27,27,85,86
597027528927381973,30,30,28,28,27,27,85,85
597077746482427681,7,30,7,29,7,27,21,86
597087942704646402,0,30,0,29,0,28,0,87
597137689589326557,30,30,28,28,27,27,85,85
597288356012627205,1,30,22,29,15,27,38,86
597293762881765844,30,30,28,29,4,28,62,87
597304555711876002,30,30,29,29,27,27,86,86
597375402315843266,31,31,29,29,28,28,88,88
